Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,promo_flag,subscribed,frequency_score,prev_purchases_norm,freq_score_norm,BLI,satisfied_flag,organic_buyer,ILS,eLTV,value_tier,satisfaction_flag,promo_dependency,BLI_quartile,customer_segment
3464,27,Female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly,0,0,5,0.9,0.666666666666667,0.6,0,1,1,1215,Mid,Dissatisfied,Organic,Q4,Potential Loyalist
3465,36,Female,Coat,Outerwear,59,Utah,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually,0,0,1,0.24,0,0,0,1,1,708,Low,Dissatisfied,Organic,Q1,At-Risk
3466,19,Female,Backpack,Accessories,53,Iowa,M,Gold,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly,0,0,7,0.62,1,0.62,0,1,1,1643,Mid,Neutral,Organic,Q4,Potential Loyalist
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually,0,0,1,0.86,0,0,1,1,2,1806,Mid,Satisfied,Organic,Q1,Passive / Occasional
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5,No,Next Day Air,No,No,5,Credit Card,Annually,0,0,1,0.1,0,0,1,1,2,225,Low,Satisfied,Organic,Q1,Passive / Occasional
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly,0,0,2,0.72,0.166666666666667,0.12,0,1,1,3204,High,Neutral,Organic,Q2,Passive / Occasional
3470,36,Female,Socks,Clothing,85,North Dakota,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually,0,0,1,0.24,0,0,0,1,1,1020,Mid,Neutral,Organic,Q1,Passive / Occasional
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly,0,0,6,0.62,0.833333333333333,0.516666666666667,1,1,2,2139,High,Satisfied,Organic,Q4,High-Value Loyal
3472,43,Female,Sandals,Footwear,66,North Carolina,S,Blue,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly,0,0,6,0.62,0.833333333333333,0.516666666666667,0,1,1,2046,High,Neutral,Organic,Q4,High-Value Loyal
3473,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4,No,Free Shipping,No,No,15,Debit Card,Weekly,0,0,7,0.3,1,0.3,1,1,2,630,Low,Satisfied,Organic,Q3,Potential Loyalist
3474,63,Female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11,Cash,Weekly,0,0,7,0.22,1,0.22,0,1,1,440,Low,Dissatisfied,Organic,Q3,Potential Loyalist
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly,0,0,4,0.36,0.5,0.18,1,1,2,1476,Mid,Satisfied,Organic,Q3,Potential Loyalist
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,No,Express,No,No,9,Cash,Quarterly,0,0,2,0.18,0.166666666666667,0.03,1,1,2,792,Low,Satisfied,Organic,Q1,Passive / Occasional
3477,68,Female,Boots,Footwear,99,South Carolina,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly,0,0,7,0.22,1,0.22,0,1,1,1089,Mid,Neutral,Organic,Q3,Potential Loyalist
3478,53,Female,Handbag,Accessories,85,Kentucky,S,Teal,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly,0,0,6,0.76,0.833333333333333,0.633333333333333,0,1,1,3230,High,Neutral,Organic,Q4,High-Value Loyal
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly,0,0,2,0.84,0.166666666666667,0.14,1,1,2,2394,High,Satisfied,Organic,Q2,Passive / Occasional
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,No,41,Cash,Monthly,0,0,4,0.82,0.5,0.41,1,1,2,2296,High,Satisfied,Organic,Q4,High-Value Loyal
3481,21,Female,Sandals,Footwear,79,New Hampshire,L,Peach,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly,0,0,4,0.9,0.5,0.45,0,1,1,3555,High,Neutral,Organic,Q4,High-Value Loyal
3482,52,Female,Socks,Clothing,67,Ohio,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly,0,0,6,0.82,0.833333333333333,0.683333333333333,0,1,1,2747,High,Neutral,Organic,Q4,High-Value Loyal
3483,66,Female,Gloves,Accessories,61,Hawaii,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly,0,0,7,0.7,1,0.7,0,1,1,2135,High,Neutral,Organic,Q4,High-Value Loyal
3484,19,Female,Hoodie,Clothing,37,Texas,L,White,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months,0,0,3,0.42,0.333333333333333,0.14,0,1,1,777,Low,Neutral,Organic,Q2,At-Risk
3485,44,Female,Dress,Clothing,75,Illinois,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly,0,0,6,0.26,0.833333333333333,0.216666666666667,1,1,2,975,Mid,Satisfied,Organic,Q3,Potential Loyalist
3486,50,Female,Shirt,Clothing,21,Massachusetts,XL,Brown,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly,0,0,5,0.46,0.666666666666667,0.306666666666667,0,1,1,483,Low,Neutral,Organic,Q3,Potential Loyalist
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly,0,0,7,0.12,1,0.12,1,1,2,534,Low,Satisfied,Organic,Q2,Passive / Occasional
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually,0,0,1,0.78,0,0,0,1,1,936,Mid,Dissatisfied,Organic,Q1,Passive / Occasional
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly,0,0,2,0.14,0.166666666666667,0.0233333333333333,1,1,2,189,Low,Satisfied,Organic,Q1,Passive / Occasional
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months,0,0,3,0.64,0.333333333333333,0.213333333333333,1,1,2,832,Mid,Satisfied,Organic,Q3,Potential Loyalist
3491,62,Female,Boots,Footwear,82,Oregon,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Credit Card,Quarterly,0,0,2,0.86,0.166666666666667,0.143333333333333,0,1,1,3526,High,Neutral,Organic,Q2,Passive / Occasional
3492,22,Female,Pants,Clothing,28,Maine,M,Orange,Winter,4.3,No,Express,No,No,15,Cash,Monthly,0,0,4,0.3,0.5,0.15,1,1,2,420,Low,Satisfied,Organic,Q2,Passive / Occasional
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,No,Standard,No,No,48,Bank Transfer,Annually,0,0,1,0.96,0,0,1,1,2,3120,High,Satisfied,Organic,Q1,Passive / Occasional
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Credit Card,Weekly,0,0,7,0.7,1,0.7,1,1,2,2870,High,Satisfied,Organic,Q4,High-Value Loyal
3495,62,Female,Scarf,Accessories,38,Washington,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,PayPal,Quarterly,0,0,2,0.82,0.166666666666667,0.136666666666667,0,1,1,1558,Mid,Neutral,Organic,Q2,Passive / Occasional
3496,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Cash,Weekly,0,0,7,0.28,1,0.28,0,1,1,462,Low,Dissatisfied,Organic,Q3,Potential Loyalist
3497,39,Female,Shoes,Footwear,38,Idaho,M,Pink,Summer,4,No,Free Shipping,No,No,22,PayPal,Monthly,0,0,4,0.44,0.5,0.22,1,1,2,836,Mid,Satisfied,Organic,Q3,Potential Loyalist
3498,35,Female,Handbag,Accessories,48,Colorado,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Venmo,Every 3 Months,0,0,3,0.32,0.333333333333333,0.106666666666667,1,1,2,768,Low,Satisfied,Organic,Q2,Passive / Occasional
3499,47,Female,Sandals,Footwear,35,Kentucky,M,Lavender,Summer,3.8,No,Standard,No,No,2,Bank Transfer,Bi-Weekly,0,0,6,0.04,0.833333333333333,0.0333333333333333,0,1,1,70,Low,Neutral,Organic,Q1,At-Risk
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3,No,Next Day Air,No,No,13,PayPal,Every 3 Months,0,0,3,0.26,0.333333333333333,0.0866666666666667,0,1,1,377,Low,Neutral,Organic,Q2,At-Risk
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,Debit Card,Fortnightly,0,0,5,0.76,0.666666666666667,0.506666666666667,1,1,2,1824,High,Satisfied,Organic,Q4,High-Value Loyal
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,No,Standard,No,No,43,Bank Transfer,Weekly,0,0,7,0.86,1,0.86,1,1,2,3741,High,Satisfied,Organic,Q4,High-Value Loyal
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,No,26,Bank Transfer,Quarterly,0,0,2,0.52,0.166666666666667,0.0866666666666667,1,1,2,1612,Mid,Satisfied,Organic,Q2,Passive / Occasional
3504,31,Female,Shirt,Clothing,96,Nebraska,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Cash,Weekly,0,0,7,0.78,1,0.78,0,1,1,3744,High,Neutral,Organic,Q4,High-Value Loyal
3505,65,Female,Handbag,Accessories,41,Hawaii,S,Violet,Fall,4,No,Next Day Air,No,No,50,Venmo,Monthly,0,0,4,1,0.5,0.5,1,1,2,2050,High,Satisfied,Organic,Q4,High-Value Loyal
3506,48,Female,Jewelry,Accessories,42,Indiana,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months,0,0,3,0.8,0.333333333333333,0.266666666666667,0,1,1,1680,Mid,Neutral,Organic,Q3,Potential Loyalist
3507,18,Female,Shirt,Clothing,57,Illinois,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Cash,Fortnightly,0,0,5,0.24,0.666666666666667,0.16,0,1,1,684,Low,Neutral,Organic,Q2,At-Risk
3508,46,Female,Handbag,Accessories,65,Colorado,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Credit Card,Every 3 Months,0,0,3,0.66,0.333333333333333,0.22,1,1,2,2145,High,Satisfied,Organic,Q3,High-Value Loyal
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,No,Standard,No,No,49,Bank Transfer,Weekly,0,0,7,0.98,1,0.98,1,1,2,2646,High,Satisfied,Organic,Q4,High-Value Loyal
3510,50,Female,T-shirt,Clothing,22,Ohio,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,Venmo,Bi-Weekly,0,0,6,0.86,0.833333333333333,0.716666666666667,1,1,2,946,Mid,Satisfied,Organic,Q4,Potential Loyalist
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,Venmo,Monthly,0,0,4,0.28,0.5,0.14,1,1,2,1344,Mid,Satisfied,Organic,Q2,Passive / Occasional
3512,69,Female,Jewelry,Accessories,81,Mississippi,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,0,0,3,0.42,0.333333333333333,0.14,0,1,1,1701,Mid,Neutral,Organic,Q2,Passive / Occasional
3513,36,Female,Shirt,Clothing,46,Kentucky,M,White,Fall,3.4,No,Free Shipping,No,No,31,Debit Card,Quarterly,0,0,2,0.62,0.166666666666667,0.103333333333333,0,1,1,1426,Mid,Neutral,Organic,Q2,Passive / Occasional
3514,30,Female,Blouse,Clothing,74,Alaska,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly,0,0,5,0.58,0.666666666666667,0.386666666666667,1,1,2,2146,High,Satisfied,Organic,Q3,High-Value Loyal
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,No,Express,No,No,32,Cash,Monthly,0,0,4,0.64,0.5,0.32,1,1,2,1600,Mid,Satisfied,Organic,Q3,Potential Loyalist
3516,19,Female,Dress,Clothing,80,South Dakota,XL,Charcoal,Winter,4,No,Next Day Air,No,No,16,Debit Card,Bi-Weekly,0,0,6,0.32,0.833333333333333,0.266666666666667,1,1,2,1280,Mid,Satisfied,Organic,Q3,Potential Loyalist
3517,34,Female,Boots,Footwear,56,South Carolina,S,White,Summer,4,No,Free Shipping,No,No,38,PayPal,Bi-Weekly,0,0,6,0.76,0.833333333333333,0.633333333333333,1,1,2,2128,High,Satisfied,Organic,Q4,High-Value Loyal
3518,29,Female,Skirt,Clothing,69,Tennessee,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,Debit Card,Every 3 Months,0,0,3,0.68,0.333333333333333,0.226666666666667,0,1,1,2346,High,Neutral,Organic,Q3,High-Value Loyal
3519,50,Female,Shirt,Clothing,97,Colorado,M,Black,Spring,4.2,No,Standard,No,No,30,PayPal,Quarterly,0,0,2,0.6,0.166666666666667,0.1,1,1,2,2910,High,Satisfied,Organic,Q2,Passive / Occasional
3520,31,Female,Shorts,Clothing,66,Wisconsin,M,White,Winter,3.7,No,Next Day Air,No,No,14,Bank Transfer,Fortnightly,0,0,5,0.28,0.666666666666667,0.186666666666667,0,1,1,924,Mid,Neutral,Organic,Q3,Potential Loyalist
3521,41,Female,Hat,Accessories,70,Georgia,S,Brown,Spring,3.1,No,Express,No,No,33,Bank Transfer,Monthly,0,0,4,0.66,0.5,0.33,0,1,1,2310,High,Neutral,Organic,Q3,High-Value Loyal
3522,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Venmo,Weekly,0,0,7,0.7,1,0.7,0,1,1,1750,Mid,Neutral,Organic,Q4,Potential Loyalist
3523,27,Female,Pants,Clothing,85,New Jersey,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Cash,Quarterly,0,0,2,0.26,0.166666666666667,0.0433333333333333,0,1,1,1105,Mid,Neutral,Organic,Q1,Passive / Occasional
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,No,30,Cash,Fortnightly,0,0,5,0.6,0.666666666666667,0.4,0,1,1,1770,Mid,Dissatisfied,Organic,Q4,Potential Loyalist
3525,69,Female,Pants,Clothing,74,Michigan,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly,0,0,4,0.6,0.5,0.3,0,1,1,2220,High,Dissatisfied,Organic,Q3,High-Value Loyal
3526,45,Female,Sunglasses,Accessories,38,Wyoming,L,Olive,Winter,3.5,No,Standard,No,No,47,Bank Transfer,Annually,0,0,1,0.94,0,0,0,1,1,1786,Mid,Neutral,Organic,Q1,Passive / Occasional
3527,20,Female,Sweater,Clothing,99,Massachusetts,M,Olive,Spring,3.8,No,Express,No,No,1,PayPal,Every 3 Months,0,0,3,0.02,0.333333333333333,0.00666666666666667,0,1,1,99,Low,Neutral,Organic,Q1,At-Risk
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,Cash,Weekly,0,0,7,0.02,1,0.02,1,1,2,97,Low,Satisfied,Organic,Q1,Passive / Occasional
3529,38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,No,Free Shipping,No,No,33,PayPal,Annually,0,0,1,0.66,0,0,1,1,2,2211,High,Satisfied,Organic,Q1,Passive / Occasional
3530,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43,Bank Transfer,Weekly,0,0,7,0.86,1,0.86,0,1,1,860,Mid,Neutral,Organic,Q4,Potential Loyalist
3531,62,Female,Sunglasses,Accessories,45,Oklahoma,L,Black,Spring,3.4,No,Express,No,No,37,PayPal,Weekly,0,0,7,0.74,1,0.74,0,1,1,1665,Mid,Neutral,Organic,Q4,Potential Loyalist
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Cash,Quarterly,0,0,2,0.46,0.166666666666667,0.0766666666666667,1,1,2,1196,Mid,Satisfied,Organic,Q2,Passive / Occasional
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,No,Standard,No,No,12,Credit Card,Annually,0,0,1,0.24,0,0,1,1,2,816,Low,Satisfied,Organic,Q1,Passive / Occasional
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,No,Standard,No,No,30,Venmo,Fortnightly,0,0,5,0.6,0.666666666666667,0.4,1,1,2,2940,High,Satisfied,Organic,Q4,High-Value Loyal
3535,65,Female,Shoes,Footwear,83,Delaware,M,Gray,Fall,3.2,No,Express,No,No,7,Cash,Weekly,0,0,7,0.14,1,0.14,0,1,1,581,Low,Neutral,Organic,Q2,At-Risk
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5,No,Express,No,No,20,Debit Card,Monthly,0,0,4,0.4,0.5,0.2,1,1,2,1020,Mid,Satisfied,Organic,Q3,Potential Loyalist
3537,55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,No,Express,No,No,10,Venmo,Monthly,0,0,4,0.2,0.5,0.1,1,1,2,210,Low,Satisfied,Organic,Q2,Passive / Occasional
3538,57,Female,Handbag,Accessories,92,Georgia,M,Gray,Spring,3.5,No,Standard,No,No,40,Credit Card,Every 3 Months,0,0,3,0.8,0.333333333333333,0.266666666666667,0,1,1,3680,High,Neutral,Organic,Q3,High-Value Loyal
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Monthly,0,0,4,0.42,0.5,0.21,1,1,2,1323,Mid,Satisfied,Organic,Q3,Potential Loyalist
3540,29,Female,Jewelry,Accessories,56,New York,S,Green,Spring,3.2,No,Express,No,No,17,Credit Card,Bi-Weekly,0,0,6,0.34,0.833333333333333,0.283333333333333,0,1,1,952,Mid,Neutral,Organic,Q3,Potential Loyalist
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,Bank Transfer,Weekly,0,0,7,0.1,1,0.1,1,1,2,475,Low,Satisfied,Organic,Q2,Passive / Occasional
3542,59,Female,Blouse,Clothing,66,Virginia,M,Olive,Winter,4,No,Next Day Air,No,No,22,PayPal,Annually,0,0,1,0.44,0,0,1,1,2,1452,Mid,Satisfied,Organic,Q1,Passive / Occasional
3543,62,Female,Coat,Outerwear,28,Idaho,S,Olive,Spring,4.2,No,Express,No,No,5,Venmo,Weekly,0,0,7,0.1,1,0.1,1,1,2,140,Low,Satisfied,Organic,Q2,Passive / Occasional
3544,58,Female,Hat,Accessories,83,Colorado,M,Blue,Winter,4.1,No,Standard,No,No,18,PayPal,Every 3 Months,0,0,3,0.36,0.333333333333333,0.12,1,1,2,1494,Mid,Satisfied,Organic,Q2,Passive / Occasional
3545,64,Female,Socks,Clothing,55,Wisconsin,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,Cash,Every 3 Months,0,0,3,0.84,0.333333333333333,0.28,0,1,1,2310,High,Neutral,Organic,Q3,High-Value Loyal
3546,48,Female,Sandals,Footwear,28,Connecticut,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,Debit Card,Annually,0,0,1,0.44,0,0,0,1,1,616,Low,Neutral,Organic,Q1,At-Risk
3547,60,Female,Scarf,Accessories,79,Kansas,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly,0,0,6,0.74,0.833333333333333,0.616666666666667,0,1,1,2923,High,Neutral,Organic,Q4,High-Value Loyal
3548,52,Female,Scarf,Accessories,31,Pennsylvania,L,Magenta,Summer,3.8,No,Standard,No,No,23,Credit Card,Annually,0,0,1,0.46,0,0,0,1,1,713,Low,Neutral,Organic,Q1,At-Risk
3549,63,Female,Blouse,Clothing,37,Utah,M,Red,Fall,3,No,Standard,No,No,47,Debit Card,Fortnightly,0,0,5,0.94,0.666666666666667,0.626666666666667,0,1,1,1739,Mid,Neutral,Organic,Q4,Potential Loyalist
3550,44,Female,T-shirt,Clothing,34,Oregon,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly,0,0,5,0.22,0.666666666666667,0.146666666666667,0,1,1,374,Low,Neutral,Organic,Q2,At-Risk
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,No,Standard,No,No,32,Cash,Weekly,0,0,7,0.64,1,0.64,1,1,2,2368,High,Satisfied,Organic,Q4,High-Value Loyal
3552,66,Female,Gloves,Accessories,31,Montana,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Venmo,Weekly,0,0,7,0.4,1,0.4,0,1,1,620,Low,Dissatisfied,Organic,Q4,Potential Loyalist
3553,22,Female,Sunglasses,Accessories,66,Kentucky,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,PayPal,Quarterly,0,0,2,0.06,0.166666666666667,0.01,0,1,1,198,Low,Dissatisfied,Organic,Q1,At-Risk
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32,Bank Transfer,Weekly,0,0,7,0.64,1,0.64,1,1,2,3168,High,Satisfied,Organic,Q4,High-Value Loyal
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5,No,Free Shipping,No,No,5,Credit Card,Fortnightly,0,0,5,0.1,0.666666666666667,0.0666666666666667,1,1,2,275,Low,Satisfied,Organic,Q2,Passive / Occasional
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Cash,Quarterly,0,0,2,0.9,0.166666666666667,0.15,1,1,2,1035,Mid,Satisfied,Organic,Q2,Passive / Occasional
3557,70,Female,Sweater,Clothing,88,Arizona,M,Brown,Fall,4.2,No,Express,No,No,43,Cash,Bi-Weekly,0,0,6,0.86,0.833333333333333,0.716666666666667,1,1,2,3784,High,Satisfied,Organic,Q4,High-Value Loyal
3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,PayPal,Every 3 Months,0,0,3,0.02,0.333333333333333,0.00666666666666667,1,1,2,26,Low,Satisfied,Organic,Q1,Passive / Occasional
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,No,Standard,No,No,9,Venmo,Quarterly,0,0,2,0.18,0.166666666666667,0.03,1,1,2,846,Mid,Satisfied,Organic,Q1,Passive / Occasional
3560,18,Female,Shorts,Clothing,25,Utah,M,Beige,Fall,3,No,Next Day Air,No,No,13,Venmo,Every 3 Months,0,0,3,0.26,0.333333333333333,0.0866666666666667,0,1,1,325,Low,Neutral,Organic,Q2,At-Risk
3561,18,Female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,No,Express,No,No,5,Credit Card,Annually,0,0,1,0.1,0,0,0,1,1,480,Low,Neutral,Organic,Q1,At-Risk
3562,63,Female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,No,Standard,No,No,39,Credit Card,Fortnightly,0,0,5,0.78,0.666666666666667,0.52,0,1,1,1131,Mid,Neutral,Organic,Q4,Potential Loyalist
3563,47,Female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,Bank Transfer,Weekly,0,0,7,0.14,1,0.14,0,1,1,252,Low,Neutral,Organic,Q2,At-Risk
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,No,Standard,No,No,8,Credit Card,Every 3 Months,0,0,3,0.16,0.333333333333333,0.0533333333333333,1,1,2,720,Low,Satisfied,Organic,Q1,Passive / Occasional
3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,No,Free Shipping,No,No,40,Venmo,Annually,0,0,1,0.8,0,0,1,1,2,1520,Mid,Satisfied,Organic,Q1,Passive / Occasional
3566,49,Female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,PayPal,Monthly,0,0,4,0.7,0.5,0.35,1,1,2,1820,High,Satisfied,Organic,Q3,High-Value Loyal
3567,28,Female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,Venmo,Monthly,0,0,4,0.28,0.5,0.14,0,1,1,1232,Mid,Neutral,Organic,Q2,Passive / Occasional
3568,32,Female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4,No,Next Day Air,No,No,26,Credit Card,Monthly,0,0,4,0.52,0.5,0.26,1,1,2,1456,Mid,Satisfied,Organic,Q3,Potential Loyalist
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,PayPal,Quarterly,0,0,2,0.28,0.166666666666667,0.0466666666666667,1,1,2,994,Mid,Satisfied,Organic,Q1,Passive / Occasional
3570,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9,Bank Transfer,Fortnightly,0,0,5,0.18,0.666666666666667,0.12,0,1,1,846,Mid,Neutral,Organic,Q2,Passive / Occasional
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,No,Standard,No,No,32,Debit Card,Annually,0,0,1,0.64,0,0,1,1,2,3104,High,Satisfied,Organic,Q1,Passive / Occasional
3572,70,Female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,No,Standard,No,No,15,Bank Transfer,Every 3 Months,0,0,3,0.3,0.333333333333333,0.1,0,1,1,405,Low,Neutral,Organic,Q2,At-Risk
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5,No,Standard,No,No,25,Credit Card,Monthly,0,0,4,0.5,0.5,0.25,1,1,2,700,Low,Satisfied,Organic,Q3,Potential Loyalist
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,PayPal,Monthly,0,0,4,0.54,0.5,0.27,1,1,2,1809,Mid,Satisfied,Organic,Q3,Potential Loyalist
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,No,Express,No,No,39,Bank Transfer,Quarterly,0,0,2,0.78,0.166666666666667,0.13,1,1,2,2730,High,Satisfied,Organic,Q2,Passive / Occasional
3576,61,Female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,No,Express,No,No,49,Venmo,Bi-Weekly,0,0,6,0.98,0.833333333333333,0.816666666666667,0,1,1,4655,High,Neutral,Organic,Q4,High-Value Loyal
3577,29,Female,Boots,Footwear,24,Maine,L,Yellow,Spring,3,No,Express,No,No,12,Venmo,Bi-Weekly,0,0,6,0.24,0.833333333333333,0.2,0,1,1,288,Low,Neutral,Organic,Q3,Potential Loyalist
3578,66,Female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,No,Standard,No,No,13,Bank Transfer,Weekly,0,0,7,0.26,1,0.26,0,1,1,455,Low,Dissatisfied,Organic,Q3,Potential Loyalist
